train_step,accumulation,average_variance,min_grad,max_grad,mean_grad,std_grad
210000,32,0.04891384392976761,-100.8023681640625,131.909912109375,-0.0001199807520606555,0.12246964126825333
215000,32,0.048201676458120346,-105.76589965820312,97.26206970214844,0.000046946504880907014,0.11790104955434799
220000,32,0.04783270135521889,-86.43134307861328,73.66187286376953,0.0000837910920381546,0.11793555319309235
225000,32,0.045990169048309326,-100.34918212890625,186.47686767578125,-0.00009666904952609912,0.12492907792329788
230000,32,0.04514746740460396,-95.11924743652344,107.57302856445312,-0.00012130972754675895,0.11215994507074356
235000,32,0.04548151046037674,-137.3097686767578,134.65464782714844,7.810427632648498e-6,0.10934575647115707
240000,32,0.047580067068338394,-198.97723388671875,113.38523864746094,0.00008436135976808146,0.117288738489151
245000,32,0.048638489097356796,-68.0894775390625,166.7690887451172,-0.000025327228286187164,0.11398126929998398
250000,32,0.049454398453235626,-128.58224487304688,160.76998901367188,0.000020035005945828743,0.11170950531959534
255000,32,0.04985611140727997,-96.6150894165039,161.46400451660156,-0.00005906196383875795,0.11744974553585052
260000,32,0.04995981603860855,-91.58419036865234,143.32040405273438,-0.00005958785186521709,0.11807797849178314
265000,32,0.05027792230248451,-131.73231506347656,88.74188995361328,0.00010513720189919695,0.12244433909654617
270000,32,0.04917402192950249,-134.19705200195312,100.0833740234375,5.63337562198285e-6,0.11871007829904556
275000,32,0.04763980954885483,-96.98078918457031,172.19956970214844,-0.000029255501431180164,0.12266743183135986
280000,32,0.04637264087796211,-166.03529357910156,131.8466796875,-2.827311391229159e-6,0.11405930668115616
285000,32,0.04653393477201462,-145.1033935546875,171.6992645263672,0.000011133343832625542,0.11632241308689117
290000,32,0.047064200043678284,-101.71360778808594,189.37393188476562,0.00004348100264905952,0.11674372851848602
295000,32,0.0486399307847023,-163.54176330566406,160.71417236328125,-0.00002173551001760643,0.11259502172470093
300000,32,0.04978308826684952,-134.9063720703125,141.73500061035156,9.947410035238136e-6,0.11148613691329956
305000,32,0.051379285752773285,-238.96939086914062,121.92979431152344,-0.000011930292203032877,0.11975773423910141
310000,32,0.05059457942843437,-138.54244995117188,170.4507293701172,0.00002482279705873225,0.12466978281736374
315000,32,0.05046321079134941,-131.56346130371094,128.32362365722656,-0.000038527239667018875,0.11762500554323196
320000,32,0.04959787055850029,-150.43362426757812,196.6651153564453,-0.00006714978371746838,0.11857086420059204
325000,32,0.04724101722240448,-101.92408752441406,147.96998596191406,0.00007950759754749015,0.1176154613494873
330000,32,0.04742608964443207,-171.602294921875,129.4188690185547,6.189870873640757e-6,0.1164269745349884
335000,32,0.0478617325425148,-187.4987335205078,195.7976531982422,-0.000040972125134430826,0.1280854195356369
340000,32,0.048938944935798645,-163.80027770996094,171.901611328125,8.367865120817441e-7,0.12720729410648346
345000,32,0.049184225499629974,-180.533203125,183.68856811523438,-4.0980594349093735e-6,0.14195232093334198
350000,32,0.05056152865290642,-177.70816040039062,145.7572021484375,-0.00002674379175005015,0.13434112071990967
355000,32,0.05024100840091705,-236.87158203125,263.3056640625,0.000050921327783726156,0.15383341908454895
360000,32,0.05174195021390915,-449.810791015625,292.635009765625,-0.000029551645639003254,0.17102234065532684
365000,32,0.05062510073184967,-258.6146240234375,246.89886474609375,0.000029007724151597358,0.15651552379131317
370000,32,0.04988982155919075,-147.9896240234375,186.84165954589844,9.255955774278846e-6,0.13475464284420013
375000,32,0.049615081399679184,-164.2649383544922,173.15982055664062,-0.00014899807865731418,0.14323747158050537
380000,32,0.04745296388864517,-161.016357421875,227.40858459472656,0.000051568720664363354,0.12720392644405365
385000,32,0.04804681986570358,-138.7895050048828,196.0295867919922,-0.000010045816452475265,0.1247471496462822
390000,32,0.04961935803294182,-221.995361328125,459.3682861328125,-0.00006709583249175921,0.13817287981510162
395000,32,0.050007276237010956,-1800.335205078125,159.742919921875,8.53524761623703e-6,0.16957803070545197
400000,32,0.05140579864382744,-1714.404052734375,1207.216552734375,-0.00001919427450047806,0.16042819619178772
